timestamp,open,high,low,close,volume
1734998400,"94,684.34","99,404.06","93,448.02","98,676.09","47,114,953,674"
1735084800,"98,675.91","99,478.75","97,593.47","99,299.20","33,700,394,629"
1735171200,"99,297.70","99,884.57","95,137.88","95,795.52","47,054,980,873"
1735257600,"95,704.98","97,294.84","93,310.74","94,164.86","52,419,934,565"
1735344000,"94,160.19","95,525.90","94,014.29","95,163.93","24,107,436,185"
1735430400,"95,174.05","95,174.88","92,881.79","93,530.23","29,635,885,267"
1735516800,"93,527.20","94,903.32","91,317.13","92,643.21","56,188,003,691"
1735603200,"92,643.25","96,090.60","91,914.03","93,429.20","43,625,106,843"
1735689600,"93,425.10","94,929.87","92,788.13","94,419.76","24,519,888,919"
1735776000,"94,416.29","97,739.82","94,201.57","96,886.88","46,009,564,411"
1735862400,"96,881.73","98,956.91","96,034.62","98,107.43","35,611,391,163"
1735948800,"98,106.99","98,734.43","97,562.98","98,236.23","22,342,608,078"
1736035200,"98,233.91","98,813.30","97,291.77","98,314.96","20,525,254,825"
1736121600,"98,314.95","102,482.88","97,926.15","102,078.09","51,823,432,705"
1736208000,"102,248.85","102,712.48","96,132.88","96,922.70","58,685,738,547"
1736294400,"96,924.16","97,258.32","92,525.84","95,043.52","63,875,859,171"
1736380800,"95,043.48","95,349.72","91,220.84","92,484.04","62,777,261,693"
1736467200,"92,494.49","95,770.61","92,250.09","94,701.45","62,058,693,684"
1736553600,"94,700.84","94,977.69","93,840.05","94,566.59","18,860,894,100"
1736640000,"94,565.73","95,367.54","93,712.51","94,488.44","20,885,130,965"
1736726400,"94,488.89","95,837.00","89,260.10","94,516.52","72,978,998,252"
1736812800,"94,519.01","97,352.66","94,322.16","96,534.05","53,769,675,818"
1736899200,"96,534.05","100,697.23","96,501.64","100,504.49","57,805,923,627"
1736985600,"100,505.30","100,781.59","97,364.45","99,756.91","54,103,781,805"
1737072000,"100,025.77","105,884.23","99,948.91","104,462.04","71,888,972,663"
1737158400,"104,124.95","104,913.20","102,226.62","104,408.07","50,445,655,726"
1737244800,"104,411.29","106,299.80","99,570.53","101,089.61","76,789,928,525"
1737331200,"101,083.75","109,114.88","99,471.36","102,016.66","126,279,678,351"
1737417600,"102,052.58","107,180.92","100,103.95","106,146.27","88,733,878,242"
1737504000,"106,136.38","106,294.34","103,360.27","103,653.07","53,878,181,052"
1737590400,"103,657.67","106,820.33","101,257.80","103,960.17","104,104,515,428"
1737676800,"103,965.67","107,098.55","102,772.13","104,819.48","52,388,229,265"
1737763200,"104,824.03","105,243.79","104,120.38","104,714.65","23,888,996,502"
1737849600,"104,713.21","105,438.65","102,507.71","102,682.50","22,543,395,879"
1737936000,"102,680.30","103,214.11","97,795.94","102,087.69","89,006,608,428"
1738022400,"102,095.41","103,730.82","100,238.19","101,332.48","47,180,685,494"
1738108800,"101,317.52","104,750.80","101,283.82","103,703.21","47,432,049,818"
1738195200,"103,709.34","106,418.77","103,321.65","104,735.30","41,915,744,521"
1738281600,"104,737.56","106,026.35","101,543.88","102,405.02","45,732,764,360"
1738368000,"102,402.80","102,755.73","100,297.71","100,655.91","27,757,944,848"
1738454400,"100,661.54","101,430.66","96,216.08","97,688.98","63,091,816,853"
1738540800,"97,681.10","102,514.17","91,242.89","101,405.42","115,400,897,748"
1738627200,"101,398.72","101,745.62","96,208.11","97,871.82","73,002,130,211"
1738713600,"97,878.01","99,113.21","96,174.83","96,615.45","49,125,911,241"
1738800000,"96,610.64","99,168.61","95,707.35","96,593.30","45,302,471,947"
1738886400,"96,581.32","100,154.14","95,653.88","96,529.09","55,741,290,456"
1738972800,"96,533.26","96,877.80","95,702.49","96,482.45","22,447,526,395"
1739059200,"96,481.31","97,325.28","94,745.26","96,500.09","27,732,901,800"
1739145600,"96,499.46","98,333.22","95,320.84","97,437.55","40,078,962,391"
1739232000,"97,438.13","98,492.90","94,875.04","95,747.43","37,488,783,272"
1739318400,"95,745.70","98,151.02","94,101.20","97,885.86","49,340,445,530"
1739404800,"97,888.75","98,111.09","95,269.71","96,623.87","37,147,280,860"
1739491200,"96,623.37","98,819.47","96,342.80","97,508.97","32,697,987,277"
1739577600,"97,508.38","97,975.04","97,240.20","97,580.35","17,047,266,288"
1739664000,"97,580.49","97,725.59","96,060.98","96,175.03","16,536,755,396"
1739750400,"96,179.01","97,032.23","95,243.55","95,773.38","27,336,550,690"
1739836800,"95,773.81","96,695.38","93,388.84","95,539.55","37,325,720,482"
1739923200,"95,532.53","96,855.59","95,011.97","96,635.61","28,990,872,862"
1740009600,"96,632.68","98,767.20","96,442.67","98,333.94","31,668,022,771"
1740096000,"98,340.67","99,497.97","94,852.96","96,125.55","49,608,706,470"
1740182400,"96,134.20","96,950.16","95,765.34","96,577.76","18,353,824,477"
1740268800,"96,577.80","96,671.88","95,270.45","96,273.92","16,999,478,976"
1740355200,"96,277.96","96,503.45","91,371.74","91,418.17","44,046,480,529"
1740441600,"91,437.12","92,511.08","86,008.23","88,736.17","92,139,104,128"
1740528000,"88,638.89","89,286.25","82,131.90","84,347.02","64,597,492,134"
1740614400,"84,076.86","87,000.78","83,144.96","84,704.23","52,659,591,954"
1740700800,"84,705.63","85,036.32","78,248.91","84,373.01","83,610,570,576"
1740787200,"84,373.87","86,522.30","83,794.23","86,031.91","29,190,628,396"
1740873600,"86,036.26","95,043.44","85,040.21","94,248.35","58,398,341,092"
1740960000,"94,248.42","94,429.75","85,081.30","86,065.67","70,072,228,536"
1741046400,"86,064.07","88,911.27","81,529.24","87,222.20","68,095,241,474"
1741132800,"87,222.95","90,998.24","86,379.77","90,623.56","50,498,988,027"
1741219200,"90,622.36","92,804.94","87,852.14","89,961.73","47,749,810,486"
1741305600,"89,963.28","91,191.05","84,717.68","86,742.67","65,945,677,657"
1741392000,"86,742.66","86,847.27","85,247.48","86,154.59","18,206,118,081"
1741478400,"86,154.30","86,471.13","80,052.48","80,601.04","30,899,345,977"
1741564800,"80,597.15","83,955.93","77,420.59","78,532.00","54,061,099,422"
1741651200,"78,523.88","83,577.76","76,624.25","82,862.21","54,702,837,196"
1741737600,"82,857.38","84,358.58","80,635.25","83,722.36","40,353,484,454"
1741824000,"83,724.92","84,301.70","79,931.85","81,066.70","31,412,940,153"
1741910400,"81,066.99","85,263.29","80,797.56","83,969.10","29,588,112,414"
1741996800,"83,968.41","84,672.67","83,639.59","84,343.11","13,650,491,277"
1742083200,"84,333.32","85,051.60","82,017.91","82,579.69","21,330,270,174"
1742169600,"82,576.34","84,725.33","82,492.16","84,075.69","25,092,785,558"
1742256000,"84,075.72","84,075.72","81,179.99","82,718.50","24,095,774,594"
1742342400,"82,718.80","87,021.19","82,569.73","86,854.23","34,931,960,257"
1742428800,"86,872.95","87,443.27","83,647.20","84,167.20","29,028,988,961"
1742515200,"84,164.54","84,782.27","83,171.07","84,043.24","19,030,452,299"
1742601600,"84,046.26","84,513.88","83,674.78","83,832.48","9,863,214,091"
1742688000,"83,831.90","86,094.78","83,794.91","86,054.38","12,594,615,537"
1742774400,"86,070.93","88,758.73","85,541.20","87,498.91","34,582,604,933"
1742860800,"87,512.82","88,542.40","86,346.08","87,471.70","30,005,840,049"
1742947200,"87,460.23","88,292.16","85,861.45","86,900.88","26,704,046,038"
1743033600,"86,896.26","87,786.73","85,837.94","87,177.10","24,413,471,941"
1743120000,"87,185.23","87,489.86","83,557.64","84,353.15","34,198,619,509"
1743206400,"84,352.07","84,567.34","81,634.14","82,597.59","16,969,396,135"
1743292800,"82,596.98","83,505.00","81,573.25","82,334.52","14,763,760,943"
1743379200,"82,336.06","83,870.13","81,293.89","82,548.91","29,004,228,247"
1743465600,"82,551.92","85,487.37","82,429.36","85,169.17","28,175,650,319"
1743552000,"85,180.61","88,466.95","82,343.54","82,485.71","47,584,398,470"
1743638400,"82,487.48","83,909.30","81,282.10","83,102.83","36,852,112,080"
1743724800,"83,100.25","84,696.15","81,670.75","83,843.80","45,157,640,207"
1743811200,"83,844.70","84,207.02","82,377.73","83,504.80","14,380,803,631"
1743897600,"83,504.51","83,704.72","77,097.74","78,214.48","36,294,853,736"
1743984000,"78,221.34","81,119.06","74,436.68","79,235.34","91,262,424,987"
1744070400,"79,218.48","80,823.89","76,198.02","76,271.95","48,314,590,749"
1744156800,"76,273.56","83,541.00","74,589.67","82,573.95","84,213,627,038"
1744243200,"82,565.98","82,700.93","78,456.13","79,626.14","44,718,000,633"
1744329600,"79,625.05","84,247.48","78,936.32","83,404.84","41,656,778,779"
1744416000,"83,404.52","85,856.19","82,769.38","85,287.11","24,258,059,104"
1744502400,"85,279.47","86,015.19","83,027.01","83,684.98","28,796,984,817"
1744588800,"83,694.52","85,785.00","83,690.64","84,542.39","34,090,769,777"
1744675200,"84,539.70","86,429.35","83,598.82","83,668.99","28,040,322,885"
1744761600,"83,674.51","85,428.28","83,100.62","84,033.87","29,617,804,112"
1744848000,"84,030.67","85,449.07","83,749.75","84,895.75","21,276,866,029"
1744934400,"84,900.19","85,095.05","84,298.88","84,450.80","12,728,372,364"
1745020800,"84,450.87","85,597.70","84,353.46","85,063.41","15,259,300,427"
1745107200,"85,066.07","85,306.38","83,976.84","85,174.30","14,664,050,812"
1745193600,"85,171.54","88,460.09","85,143.84","87,518.91","41,396,190,190"
1745280000,"87,521.88","93,817.38","87,084.53","93,441.89","55,899,038,456"
1745366400,"93,427.59","94,535.73","91,962.96","93,699.11","41,719,568,821"
1745452800,"93,692.40","94,016.20","91,696.71","93,943.80","31,483,175,315"
1745539200,"93,954.25","95,768.39","92,898.59","94,720.50","40,915,232,364"
1745625600,"94,714.65","95,251.36","93,927.25","94,646.93","17,612,825,123"
1745712000,"94,660.91","95,301.20","93,665.40","93,754.84","18,090,367,764"
1745798400,"93,755.30","95,598.49","92,860.80","94,978.75","32,363,449,569"
1745884800,"94,981.86","95,485.41","93,796.63","94,284.79","25,806,129,921"
1745971200,"94,286.47","95,249.32","92,979.64","94,207.31","28,344,679,831"
1746057600,"94,212.86","97,437.96","94,153.63","96,492.34","32,875,889,623"
1746144000,"96,494.97","97,905.90","96,375.95","96,910.07","26,421,924,677"
1746230400,"96,904.63","96,943.88","95,821.29","95,891.80","15,775,154,889"
1746316800,"95,877.19","96,318.92","94,173.43","94,315.98","18,198,688,416"
1746403200,"94,319.56","95,193.19","93,566.27","94,748.05","25,816,260,327"
1746489600,"94,748.38","96,889.18","93,399.86","96,802.48","26,551,275,827"
1746576000,"96,800.20","97,625.80","95,829.34","97,032.32","76,983,822,462"
1746662400,"97,034.25","103,969.54","96,913.88","103,241.46","69,895,404,397"
1746748800,"103,239.13","104,297.49","102,343.09","102,970.85","58,198,593,958"
1746835200,"102,973.71","104,961.77","102,830.48","104,696.33","42,276,713,994"
1746921600,"104,701.07","104,937.99","103,364.74","104,106.36","46,285,517,406"
1747008000,"104,106.96","105,747.45","100,814.41","102,812.95","63,250,475,404"
1747094400,"102,812.49","104,997.42","101,515.09","104,169.81","52,608,876,410"
1747180800,"104,167.33","104,303.56","102,618.30","103,539.41","45,956,071,155"
1747267200,"103,538.83","104,153.62","101,440.81","103,744.64","50,408,241,840"
1747353600,"103,735.66","104,533.48","103,137.48","103,489.29","44,386,499,364"
1747440000,"103,489.29","103,716.95","102,659.18","103,191.09","37,898,552,742"
1747526400,"103,186.95","106,597.17","103,142.60","106,446.01","49,887,082,058"
1747612800,"106,430.53","107,068.72","102,112.69","105,606.18","61,761,126,647"
1747699200,"105,605.41","107,307.12","104,206.52","106,791.09","36,515,726,122"
1747785600,"106,791.31","110,724.46","106,127.23","109,678.08","78,086,364,051"
1747872000,"109,673.49","111,970.17","109,285.07","111,673.28","70,157,575,642"
1747958400,"111,679.36","111,798.91","106,841.30","107,287.80","67,548,133,399"
1748044800,"107,278.51","109,454.52","106,895.29","107,791.16","45,903,627,163"
1748131200,"107,802.27","109,313.30","106,683.38","109,035.39","47,518,041,841"
1748217600,"109,023.78","110,376.88","108,735.64","109,440.37","45,950,461,571"
1748304000,"109,440.41","110,744.21","107,609.55","108,994.64","57,450,176,272"
1748390400,"108,992.17","109,298.29","106,812.93","107,802.33","49,155,377,493"
1748476800,"107,795.57","108,910.05","105,374.40","105,641.76","56,022,752,042"
1748563200,"105,646.21","106,308.95","103,685.79","103,998.57","57,655,287,183"
1748649600,"103,994.72","104,927.10","103,136.12","104,638.09","38,997,843,858"
1748736000,"104,637.30","105,884.55","103,826.95","105,652.10","37,397,056,873"
1748822400,"105,649.81","105,958.31","103,727.55","105,881.53","45,819,706,290"
1748908800,"105,888.48","106,813.58","104,920.84","105,432.47","46,196,508,367"
1748995200,"105,434.37","105,997.70","104,232.70","104,731.98","44,544,857,105"
1749081600,"104,750.78","105,936.69","100,436.88","101,575.95","57,479,298,400"
1749168000,"101,574.37","105,376.77","101,169.57","104,390.34","48,856,653,697"
1749254400,"104,390.65","105,972.76","103,987.31","105,615.63","38,365,033,776"
1749340800,"105,617.51","106,497.06","105,075.33","105,793.65","36,626,232,328"
1749427200,"105,793.02","110,561.42","105,400.23","110,294.10","55,903,193,732"
1749513600,"110,295.69","110,380.13","108,367.71","110,257.23","54,700,101,509"
1749600000,"110,261.80","110,384.22","108,086.33","108,686.63","50,842,662,052"
1749686400,"108,685.91","108,780.70","105,785.69","105,929.05","54,843,867,968"
1749772800,"105,924.59","106,182.55","102,822.02","106,090.97","69,550,440,846"
1749859200,"106,108.09","106,203.76","104,379.37","105,472.41","38,007,870,453"
1749945600,"105,464.84","106,157.10","104,519.88","105,552.02","36,744,307,742"
1750032000,"105,555.59","108,915.38","104,997.63","106,796.76","50,366,626,945"
1750118400,"106,794.12","107,750.20","103,396.53","104,601.12","55,964,092,176"
1750204800,"104,602.07","105,581.85","103,602.27","104,883.33","47,318,089,133"
1750291200,"104,886.77","105,250.89","103,940.77","104,684.29","37,333,806,920"
1750377600,"104,681.03","106,539.38","102,372.21","103,309.60","50,951,862,476"
1750464000,"103,315.08","104,015.78","100,973.06","102,257.41","38,360,555,118"
1750550400,"102,212.03","103,351.63","98,286.20","100,987.14","65,536,997,201"
1750636800,"100,987.48","106,116.86","99,705.75","105,577.77","65,237,759,656"
1750723200,"105,571.52","106,316.83","104,740.24","106,045.63","48,822,986,421"
1750809600,"106,047.41","108,168.40","105,881.39","107,361.26","51,624,120,283"
1750896000,"107,375.07","108,305.55","106,666.35","106,960.00","43,891,990,613"
1750982400,"106,981.39","107,646.22","106,520.25","106,851.97","45,210,886,144"
